circ_id,Metastatic_Tumor_1,Metastatic_Tumor_2,Metastatic_Tumor_3,Metastatic_Tumor_4,Metastatic_Tumor_5,Metastatic_Tumor_6,Metastatic_Tumor_7,Primary_Tumor_1,Primary_Tumor_10,Primary_Tumor_11,Primary_Tumor_12,Primary_Tumor_13,Primary_Tumor_2,Primary_Tumor_3,Primary_Tumor_4,Primary_Tumor_5,Primary_Tumor_6,Primary_Tumor_7,Primary_Tumor_8,Primary_Tumor_9
chr17:8229142|8229446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
chr17:82563354|82568201,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0,0,0,0,0,0,0,0
chr17_KI270857v1_alt:816839|822740,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
chr18:13278105|13387762,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0
chr18:14787039|14799295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
chr18:14797661|14803824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0
chr18:14797661|14814711,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr18:14803734|14813165,0,0,0,0,0,0,0,0,0,19.0,0,0,0,0,0,0,0,0,7.0,11.0
chr18:21765772|21779685,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr18:32111754|32113860,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0
chr18:36111059|36127016,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
chr18:49097402|49118926,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr18:54271360|54274090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
chr18:76441245|76443211,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr18:79966679|79967852,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
chr18:79966679|79967858,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr18:9931810|9950568,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr19:10116407|10116799,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
chr19:10356568|10358138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0
chr19:1064254|1064500,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr19:10913877|10916777,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0
chr19:12018341|12034827,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0
chr19:12928342|12928847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
chr19:13817216|13817976,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0
chr19:14100826|14102914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
chr19:15397150|15410594,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr19:1612207|1612433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
chr19:16535711|16541869,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
chr19:17267528|17268764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0
chr19:17353196|17360527,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0
chr19:18560551|18561689,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr19:18789448|18789941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
chr19:2269745|2271191,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0
chr19:2271955|2272720,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr19:3198817|3201626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0
chr19:35271142|35278678,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr19:3578114|3578442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0
chr19:39175439|39175695,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr19:39875388|39890071,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
chr19:39876658|39892186,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
chr19:39877663|39893527,1.0,0,0,4.0,3.0,25.0,1.0,2.0,3.0,4.0,1.0,0,3.0,2.0,0,0,4.0,3.0,11.0,3.0
chr19:39879555|39894495,0,0,0,0,2.0,3.0,0,14.0,4.0,4.0,0,0,0,0,0,0,0,2.0,0,0
chr19:39883305|39896143,0,0,0,2.0,0,11.0,0,9.0,18.0,1.0,0,0,0,2.0,0,4.0,3.0,0,4.0,0
chr19:39885673|39899697,0,0,0,0,0,3.0,0,1.0,2.0,0,0,0,0,0,0,0,0,4.0,3.0,0
chr19:39885991|39902124,0,0,0,0,0,17.0,1.0,0,2.0,1.0,0,0,0,1.0,0,0,3.0,1.0,3.0,0
chr19:39889479|39902837,0,1.0,0,7.0,0,45.0,0,3.0,7.0,1.0,5.0,0,0,0,0,0,3.0,0,12.0,0
chr19:4053971|4055247,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr19:40626010|40626946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
chr19:41301705|41302611,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr19:41479081|41479284,0,0,0,0,0,0,0,0,4.0,0,0,25.0,0,4.0,0,0,0,0,0,0
chr19:41479081|41495427,9.0,0,39.0,26.0,0,15.0,0,0,62.0,0,41.0,105.0,294.0,63.0,20.0,210.0,90.0,14.0,0,0
chr19:41714971|41718382,0,0,0,0,11.0,0,0,243.0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
chr19:418923|425231,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
chr19:42215308|42217631,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
chr19:44871853|44874478,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
chr19:45227662|45231874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0
chr19:45263113|45263367,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0
chr19:45698901|45701756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
chr19:49461619|49462755,0,0,0,0,0,0,0,0,0,0,0,26.0,0,0,0,0,0,0,0,0
chr19:49854970|49858114,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0
chr19:49857931|49858346,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
chr19:5047476|5082504,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr19:5131076|5138070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
chr19:51350329|51353290,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0
chr19:53380722|53384056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
chr19:53423062|53449638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0
chr19:55092622|55095600,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr19:55202056|55204048,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr19:55677219|55677513,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr19:5923956|5924826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0
chr19:6414969|6415140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
chr19:652032|652232,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
chr19:7267345|7267896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
chr19:8468774|8474244,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0
chr19:8882697|8888384,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0
chr19:8896811|8902222,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:103571557|103575540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0
chr1:117402186|117420649,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0,0,0
chr1:1392562|1392789,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0
chr1:150577668|150578243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
chr1:150579218|150579422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
chr1:153991224|153991427,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:154251654|154253873,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:154946875|154947416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0
chr1:155067441|155068808,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:155131635|155133693,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:155186259|155187224,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
chr1:155210628|155212333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0
chr1:155325911|155326556,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:155327133|155328117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
chr1:155415744|155459898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
chr1:155438327|155439068,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0
chr1:155438327|155459898,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0
chr1:155676548|155679512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
chr1:155725382|155727738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
chr1:156134403|156134975,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:156139103|156139346,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
chr1:156233729|156236326,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:156293605|156294017,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:157690591|157695328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
chr1:158292875|158293004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0
chr1:159045297|159049599,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,2.0
chr1:159049432|159049599,1.0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0
chr1:160356755|160356990,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:160357254|160358098,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
chr1:161045705|161045857,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:161048642|161048988,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0
chr1:161118552|161118716,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0
chr1:1649499|1657498,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:171523221|171532961,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
chr1:171524821|171532961,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:1734690|1739704,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:173782231|173785113,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:175118561|175123663,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1.0,0,0
chr1:175123400|175123663,0,0,0,0,0,0,0,0,2.0,0,0,0,1.0,0,0,0,0,0,0,0
chr1:178885212|178885483,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
chr1:179618599|179652197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
chr1:179986169|179990621,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0
chr1:180397516|180413471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
chr1:190226082|190265055,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:19268572|19270935,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:196685064|196715769,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0
chr1:203802327|203802572,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:207526753|207542580,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0
chr1:207527021|207545484,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:21823749|21824120,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
chr1:21842770|21849031,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1.0,0,9.0,0,0
chr1:21842770|21852832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
chr1:21844148|21852832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0
chr1:21850041|21851926,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,2.0,0,0,0,0
chr1:21851546|21852832,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,1.0,1.0,0
chr1:21852088|21852832,1.0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,2.0,0,0,0,0
chr1:227193786|227254155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0
chr1:227316554|227317004,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:228256651|228264391,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0
chr1:231537213|231542611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0
chr1:233198939|233236980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
chr1:234231417|234231741,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:234607890|234608494,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:236178414|236180028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
chr1:23695909|23696156,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
chr1:243293091|243378863,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0
chr1:248913880|248914240,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:25245010|25245149,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:25340474|25356853,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
chr1:26729651|26732792,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:27668226|27669346,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:27789562|27793632,0,0,2.0,0,0,0,0,0,2.0,0,0,0,0,1.0,0,0,0,0,0,0
chr1:28993330|29097935,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0
chr1:29035826|29053312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
chr1:31028796|31059577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
chr1:31915895|31919658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
chr1:35177989|35188090,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:35358925|35361789,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
chr1:35474805|35479212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
chr1:36089116|36089959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
chr1:37889557|37891454,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0
chr1:42696642|42696944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0
chr1:43423317|43423972,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
chr1:50584465|50584684,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:51403419|51406108,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0
chr1:51772070|51772723,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0
chr1:53233542|53235635,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0
chr1:56578681|56578877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
chr1:59321536|59346398,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:66891154|66905375,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0
chr1:70228556|70231812,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:85350415|85358847,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:85581579|85581853,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:92840640|92841727,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0
chr1:9931891|9934860,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0
chr20:1164318|1164476,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
chr20:18543019|18551175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
chr20:23379708|23379866,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
chr20:25221334|25221686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
chr20:25221334|25222426,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr20:2923207|2965202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
chr20:34942652|34942930,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr20:35279233|35279565,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr20:35709075|35709223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0
chr20:35713019|35725155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
chr20:35732145|35738967,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0
chr20:38048348|38066256,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0
chr20:421032|421308,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
chr20:42756462|42885932,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
chr20:43459421|43459667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
chr20:44509891|44512994,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
chr20:45897041|45897315,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
chr20:45951941|45952146,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
chr20:46370856|46371351,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0
chr20:50191071|50191267,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0
chr20:57373739|57374606,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr20:58997231|58997602,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
chr20:59001687|59006321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
chr20:59037236|59038465,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr20:59918898|59919157,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0
chr20:62139075|62140944,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr20:62323456|62337727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
chr20:63775678|63790790,1.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr21:25954590|25982477,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0
chr21:26021840|26053348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
chr21:29305204|29329693,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0
chr21:29321221|29329693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0
chr21:31701592|31701775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
chr21:43746079|43749080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
chr21:46349012|46349820,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
chr22:17655662|17689142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
chr22:19720870|19721588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
chr22:19941898|19942344,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0
chr22:23268408|23273774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
chr22:28699838|28734727,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0
chr22:29288787|29289030,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0
chr22:29288787|29289032,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr22:29288787|29289033,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr22:29299332|29299525,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
chr22:31573058|31589577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0
chr22:45328064|45328391,0,2.0,5.0,1.0,0,0,0,0,0,1.0,1.0,3.0,0,3.0,1.0,0,4.0,0,0,7.0
chr22:45547085|45547204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0
chr22:49787390|49824331,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr22:50372020|50394135,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr2:101006072|101006240,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
chr2:101887088|101888935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
chr2:10577446|10577635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
chr2:105816430|105816613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
chr2:121367834|121377498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
chr2:121728575|121730892,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr2:128097429|128104014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0
chr2:134402988|134403137,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr2:135602500|135605016,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0
chr2:135920453|135933990,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0
chr2:15461201|15539356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
chr2:169872236|169878574,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
chr2:178653427|178657581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
chr2:178657498|178659255,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
chr2:186506837|186507090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
chr2:188992887|188993459,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0
chr2:188995692|188997218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
chr2:188999285|188999577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0
chr2:189005350|189006259,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,2.0
chr2:189782814|189783013,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr2:190655977|190673152,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0
chr2:200818394|200818667,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0
chr2:200861011|200861237,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
chr2:205104426|205125737,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0
chr2:215373322|215391814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
chr2:216192639|216194986,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0
chr2:217835091|217836211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0
chr2:218660246|218660503,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0
chr2:218660422|218660679,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
chr2:218671733|218671929,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr2:219251765|219252007,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0
